#format: frame checksums
#version: 2
#hash: MD5
#software: Lavf62.3.100
#tb 0: 3/44
#media_type 0: video
#codec_id 0: rawvideo
#dimensions 0: 64x36
#sar 0: 1/1
#stream#, dts,        pts, duration,     size, hash
0,        368,        368,        1,     2304, ecab573f00caae319c05d6a1d7492fc4
0,        368,        368,        1,     2304, a89ee439ffcf5546dec4afdcb271e9bf
0,        369,        369,        1,     2304, ee114d7fa18a052627f3d768c2aeb763
0,        370,        370,        1,     2304, 26d4f6c3c4cb2d3a7a4e5607949fba61
0,        372,        372,        1,     2304, 91e2f2772884bbdbe7edc020dc2d4131
0,        373,        373,        1,     2304, 61e311944360822b2df75a516be6b1fd
0,        373,        373,        1,     2304, 6672ec6c17265a70efec6273680ded87
0,        374,        374,        1,     2304, f07545cd7bbec71d6b4f70a7c9c72678
0,        375,        375,        1,     2304, 8b26de2b3a00fc34f6ce5cadfe7289d1
0,        376,        376,        1,     2304, fdc9b82b48eb0f7eb62e0f06bfb0bbf0
0,        377,        377,        1,     2304, 488c968c1759901d0e4f377dd2910b90
0,        378,        378,        1,     2304, d54abc7ad310ebd3691b25ee89e3f3b5
0,        379,        379,        1,     2304, 3f57ea45b33d545b7d35f3b21966720d
0,        380,        380,        1,     2304, 80ac5fc45e8183b10b4d675a3d5c215b
0,        381,        381,        1,     2304, 5b5808fd1baa2c95d6c31174ee829964
0,        382,        382,        1,     2304, f34d2a760508c489ee8059aaf3aab55f
0,        383,        383,        1,     2304, a66999cffb32407b7e4245daedf5bd8a
0,        384,        384,        1,     2304, f27833fc849ae20ac2c5d8af746c711c
0,        385,        385,        1,     2304, 111dc5df6e56b9de434b47630376a47c
0,        386,        386,        1,     2304, d59569978fbeb089435ab7fe2866d2ab
0,        387,        387,        1,     2304, dab4b1df76876c6d058d264a4843c0fb
0,        388,        388,        1,     2304, 5f0746e52ce9270271168ef9690344d2
0,        389,        389,        1,     2304, 11786f5355c14d099a819827682b8025
0,        390,        390,        1,     2304, c8b62184e743e7b0d55dc6f290d07035
0,        391,        391,        1,     2304, 3224204ac44abdef9745631e4f175512
0,        392,        392,        1,     2304, 101aa0443e26d793a3a2732ba9763123
0,        393,        393,        1,     2304, d8111b1ad181c2cfbc93461b6a4fb303
0,        394,        394,        1,     2304, fdacb5320df076ba916b33ffa4dada0f
0,        395,        395,        1,     2304, ed8f4425a7c3056887b34ac565c95589
0,        396,        396,        1,     2304, f079e130947647d27810b4df0fbda88e
0,        397,        397,        1,     2304, e2b8a0cf01f67b6e9a77d80805286b0f
0,        398,        398,        1,     2304, bfd702cea7b6043da29f7e4d7984d2f4
0,        399,        399,        1,     2304, 4836cd3aaa08b5b2816be8a40b87c337
0,        400,        400,        1,     2304, 2075eb8bfc445edfb7192f8691d9af89
0,        401,        401,        1,     2304, 18ed929334470afd7202f56582344d48
0,        402,        402,        1,     2304, 73fa5b2a272d1760fdd0b0531ce86fb3
0,        403,        403,        1,     2304, f306c567af6866da3b7379e0867897ef
0,        405,        405,        1,     2304, 357c23d33f6497a29ae9f874d4360a8a
0,        405,        405,        1,     2304, d6d5fc83d8277199d981489504357992
0,        406,        406,        1,     2304, 1c5e355d19632d7cac82e27f7e9e9dfd
0,        407,        407,        1,     2304, 041b20f151c0bc34f2f45cd643bc2200
0,        408,        408,        1,     2304, 2c9f2278e360ec0b44a986c240f9300d
0,        409,        409,        1,     2304, 3b79a2911dfc241b892aba78c212732f
0,        410,        410,        1,     2304, 66fe9c12078fdcf1970a39b2e3df8125
0,        411,        411,        1,     2304, e609643daf593be2a168c1ca6d553d51
0,        412,        412,        1,     2304, afd87db0d202d039e090a2a6cfaebed3
0,        414,        414,        1,     2304, 6447b93d9d675b1e91d7286bb12325c1
0,        414,        414,        1,     2304, 778dc8b0058bd9ced313c578e9645b99
0,        415,        415,        1,     2304, 1b4b7fb85593ddbf2f0065475f786824
0,        416,        416,        1,     2304, fd2f97a318a7a1c8867f2e37b870ddab
0,        417,        417,        1,     2304, 92a68598070cd25f9ed826ccc3a0c193
0,        418,        418,        1,     2304, 95d25ee99c2fa6cc603e3662cdc1737d
0,        419,        419,        1,     2304, 60ceda64652909c419bc46b85275f376
0,        420,        420,        1,     2304, 063afeb4c6a8ebc416f048624f0ba076
0,        421,        421,        1,     2304, 9306d91e217363ddb4d7dccedd8806be
0,        422,        422,        1,     2304, 2a7f56d0984536d6f02b389dcef73398
0,        423,        423,        1,     2304, 895a13bf6421f3a4e0cd8a03b661966d
0,        424,        424,        1,     2304, f5166339d4b39cf21e4efe21abb9dee4
0,        425,        425,        1,     2304, d9b184e50f0c6a174533449930032247
0,        426,        426,        1,     2304, 5dc093e8ad883ff620befbf8ced68a40
0,        427,        427,        1,     2304, ff9c527f15027687871918b85b8cf3b1
0,        428,        428,        1,     2304, 82ee4aa61606d44d10c8397ea6d4781e
0,        429,        429,        1,     2304, 804044edd680cd9fb11d293e209ddd92
0,        430,        430,        1,     2304, efd5d2c3dccf0c79e792d94361b38542
0,        431,        431,        1,     2304, cc595bf301d7f44857279445cc60ba5f
0,        432,        432,        1,     2304, 98f12248b3a8069c342157939909d302
0,        433,        433,        1,     2304, 52d2ae1d43c234cce9100e8c8cad5dac
0,        434,        434,        1,     2304, e9e7f07484508728e190aeecfd8e80bc
