#format: frame checksums
#version: 2
#hash: MD5
#software: Lavf62.3.100
#tb 0: 6/89
#media_type 0: video
#codec_id 0: rawvideo
#dimensions 0: 64x36
#sar 0: 1/1
#stream#, dts,        pts, duration,     size, hash
0,        368,        368,        1,     2304, 0a4b8dbbdab7d7ca30aa03af83560ee4
0,        369,        369,        1,     2304, 0dd84b89c5decb625c91f473d7ba8b2b
0,        370,        370,        1,     2304, 9ddb04bda56462d9690a5239174605e9
0,        371,        371,        1,     2304, 1ea53ebd22aa4b4b9e96cedbc0693570
0,        372,        372,        1,     2304, 723c3d79de1ab5a38dffd475a154f7a4
0,        373,        373,        1,     2304, 2d806bc2a765b97c3881f48b24f73339
0,        374,        374,        1,     2304, 8ac01cbcb608d9dee03bbd31aad8510e
0,        375,        375,        1,     2304, e0e3518c9741dd0e60edfcee1588164c
0,        376,        376,        1,     2304, cd8920b78039b8d4e32dbb8e0a3af61e
0,        377,        377,        1,     2304, 5748f3ff4f9a31e9a99bbff6b064974d
0,        378,        378,        1,     2304, bf7edc7b78c26dd9cb710d1432170528
0,        379,        379,        1,     2304, ede7c21b34fecbcfe76d1e53366dbc3d
0,        380,        380,        1,     2304, 9aef7972bef3244036defb8e7fe6ffbd
0,        381,        381,        1,     2304, 5df682dfe11bfb66a21ac3baa2d0b708
0,        382,        382,        1,     2304, 822e2ff264d867cdc4e1fb99793d1872
0,        383,        383,        1,     2304, 73ce7a1715e40dc098223443df5b2660
0,        384,        384,        1,     2304, 554a3a38716744ce9934bd2fd8b2f028
0,        385,        385,        1,     2304, d585133c33f380d9a3411a9f60b8a98f
0,        386,        386,        1,     2304, 08adcfb25b4bb5b1aa2bc982e8facc6a
0,        387,        387,        1,     2304, df03f7a0ff80e9a2a5ccc593f7537d62
0,        388,        388,        1,     2304, 6e09f9d194cc89dcd247e775e5bc8995
0,        389,        389,        1,     2304, dec832ff16ea943130f357cba700e511
0,        390,        390,        1,     2304, 59db139a3c05ec7b22a695fec3668478
0,        391,        391,        1,     2304, 3610da76f6249d1081a5c62eee0f6b25
0,        392,        392,        1,     2304, 166f7f2cc9e6ddc9e043faf867f927c3
0,        393,        393,        1,     2304, 49bf3784be442850beabe79aed866602
0,        394,        394,        1,     2304, c2e5d1246819374e7cb166f6624e70d9
0,        395,        395,        1,     2304, c562fd1e5faff28ac63de69cbd68aea8
0,        396,        396,        1,     2304, 817f2ee1c02dd2a42e3d581b22a59ec6
0,        397,        397,        1,     2304, 5f8668d590716fe6f0603468979d5fed
0,        398,        398,        1,     2304, 1e9a6c87abe825e83677d560532d6355
0,        399,        399,        1,     2304, 2723316dfc825457b24b290b3e990039
0,        400,        400,        1,     2304, a05d9ca855bc10d53e80fc3d88a9a6f1
0,        401,        401,        1,     2304, 8b21a51d358aefd24d48726d2ec3e2ac
0,        402,        402,        1,     2304, ded29994ad74c9dde5f1bb63e8673241
0,        403,        403,        1,     2304, 2394db975e6fa0da8c429c072ee76eaa
0,        404,        404,        1,     2304, 77d3e4d5544fb48a2a6397d869330f0a
0,        405,        405,        1,     2304, ed4aa32165a038e3baa1e18b228d3a53
0,        406,        406,        1,     2304, 6402b4110687f6bf77eb2e77e85be6ae
0,        407,        407,        1,     2304, bb52de15f0fbc173be4609dd9fe8a6c4
0,        408,        408,        1,     2304, 502f252f501fea5a3131ef28e7e2cfbe
0,        409,        409,        1,     2304, a88f49279682fc83d1ad167f9d62e127
0,        410,        410,        1,     2304, b45f0a2b559d903c9c4493c44952bfc9
0,        411,        411,        1,     2304, a63e56bda6a8160ed7c945e6de066b74
0,        412,        412,        1,     2304, 5d212818689182a15a6ef94dfbcfd464
0,        413,        413,        1,     2304, 62ac62c9e90f01f9cd86e66281927c97
0,        414,        414,        1,     2304, 490838cbd25c668748ce31327a551528
0,        415,        415,        1,     2304, b8ba547562c71874600a67d1e4e43ca3
0,        416,        416,        1,     2304, f8ccb42e142726c8e615eb6fba279827
0,        417,        417,        1,     2304, f352aab1a8ad3bdf39b1d7f44cee2ffa
0,        418,        418,        1,     2304, 6cbd9744b21113279fd41860126ae9f7
0,        419,        419,        1,     2304, 87f279266277fab8e82317823cc9d3dd
0,        420,        420,        1,     2304, b29e1ec0b2d8db8f3825e8cb35ae2322
0,        421,        421,        1,     2304, 31ed811080c3988c6ca4221fc96f3005
0,        422,        422,        1,     2304, 15e0085492dead2d0dcbcc269b0e63d5
0,        423,        423,        1,     2304, f43d04cdd06f93749c96e40954f3f698
0,        424,        424,        1,     2304, 3ffc5d9a7d8c202515dc80d73e95cf26
0,        425,        425,        1,     2304, 382fc5e58dfe80a73cf43dbb27c90799
0,        426,        426,        1,     2304, 8b6b9fd9ab32d20097b31ed030053528
0,        427,        427,        1,     2304, 6d19da10493d30f22c4ad8d08397d50d
0,        428,        428,        1,     2304, b5b4763d2a31a5c00569c45220d66b9e
0,        429,        429,        1,     2304, f9860d01c778fc7fb65f7c8d0a906260
0,        430,        430,        1,     2304, 730aa840a8fcb386c984a9667f67f0ad
0,        431,        431,        1,     2304, 34eb99d1fbc04094345503c0666a2121
0,        432,        432,        1,     2304, d38106d00e3f1fd2ab8dbddc9d8c11db
0,        433,        433,        1,     2304, 3e15b780b555ca3fcfaa6020003fbcc5
0,        434,        434,        1,     2304, c7512d3427813ccefaad2dffc7229607
0,        435,        435,        1,     2304, ab46daa79a51f46c78bb95b87fe84569
0,        436,        436,        1,     2304, ab8f5e5de532a514be8d78f6089bf0ad
0,        437,        437,        1,     2304, 0e240fb490c22f8fac6c8173d8b8b7d6
0,        438,        438,        1,     2304, 41d9aa856de45e28ea562df58baf3503
0,        439,        439,        1,     2304, 451c50faec47c517fb4b5360a47ca1d7
0,        440,        440,        1,     2304, 74f7bd6cf76d3e6013a84f01643ed6bd
0,        441,        441,        1,     2304, 4339b3026aa417555244f7a6b8745347
0,        442,        442,        1,     2304, 3fe48e5d34674526d4b7c8c43bcf2453
0,        443,        443,        1,     2304, 3f148352c788b82986a3099fb5b80451
0,        444,        444,        1,     2304, 6b5618555fc781c640bb0197db6d658c
